UserID,Date,Steps,Heart Rate,Exercise Session,Exercise Time (in Min),Calories
10,2022-03-24 00:00:00.000,6674,104,0,0,1953
10,2022-03-28 00:00:00.000,9890,104,0,0,2331
10,2022-03-29 00:00:00.000,7804,104,0,0,2284
10,2022-04-20 00:00:00.000,4868,104,0,0,1725
10,2022-04-26 00:00:00.000,7595,104,0,0,2001
10,2022-05-06 00:00:00.000,7489,104,0,0,1455
10,2020-01-02 00:00:00.000,8048,103,0,0,2129
10,2020-01-15 00:00:00.000,3840,103,0,0,2009
10,2020-01-16 00:00:00.000,3542,103,0,0,1894
10,2020-02-11 00:00:00.000,9183,103,0,0,1865
10,2020-02-20 00:00:00.000,3569,103,0,0,1969
10,2020-03-04 00:00:00.000,8476,103,0,0,2747
10,2020-03-12 00:00:00.000,5676,103,0,0,1931
10,2020-03-27 00:00:00.000,5529,103,0,0,2300
10,2020-04-08 00:00:00.000,5678,103,0,0,1781
10,2020-04-11 00:00:00.000,8546,103,0,0,1752
10,2020-04-21 00:00:00.000,6490,103,0,0,1964
10,2020-05-08 00:00:00.000,7943,103,0,0,1658
10,2020-05-31 00:00:00.000,6761,103,0,0,1872
10,2020-06-06 00:00:00.000,9803,103,0,0,2077
10,2020-06-12 00:00:00.000,1752,103,0,0,1988
10,2020-06-30 00:00:00.000,2773,103,0,0,1403
10,2020-07-25 00:00:00.000,8865,103,0,0,1708
10,2020-08-03 00:00:00.000,7921,103,0,0,1810
10,2020-08-23 00:00:00.000,510,103,0,0,2362
10,2020-09-03 00:00:00.000,7018,103,0,0,1915
10,2020-09-06 00:00:00.000,6125,103,0,0,1998
10,2020-09-19 00:00:00.000,6013,103,0,0,2367
10,2020-09-22 00:00:00.000,6844,103,0,0,1951
10,2020-10-02 00:00:00.000,3877,103,0,0,1921
10,2020-10-09 00:00:00.000,1717,103,0,0,1799
10,2020-10-13 00:00:00.000,5709,103,0,0,2093
10,2020-10-14 00:00:00.000,3058,103,0,0,2246
10,2020-10-22 00:00:00.000,10566,103,0,0,2051
10,2020-10-25 00:00:00.000,7251,103,0,0,1867
10,2020-10-26 00:00:00.000,4613,103,0,0,1967
10,2020-10-28 00:00:00.000,7665,103,0,0,2396
10,2020-11-12 00:00:00.000,4727,103,0,0,2015
10,2020-11-16 00:00:00.000,5955,103,0,0,1805
10,2021-01-07 00:00:00.000,5016,103,0,0,2095
10,2021-01-23 00:00:00.000,5583,103,0,0,2421
10,2021-01-28 00:00:00.000,2417,103,0,0,1543
10,2021-03-18 00:00:00.000,7572,103,0,0,1963
10,2021-03-19 00:00:00.000,7766,103,0,0,2196
10,2021-03-30 00:00:00.000,7801,103,0,0,1734
10,2021-04-08 00:00:00.000,2572,103,0,0,2370
10,2021-04-28 00:00:00.000,10710,103,0,0,1943
10,2021-05-15 00:00:00.000,859,103,0,0,1973
10,2021-05-21 00:00:00.000,2806,103,0,0,1899
10,2021-06-05 00:00:00.000,4937,103,0,0,2158
10,2021-08-21 00:00:00.000,680,103,0,0,2447
10,2021-09-17 00:00:00.000,7068,103,0,0,1876
10,2021-09-21 00:00:00.000,2483,103,0,0,1927
10,2021-09-26 00:00:00.000,3217,103,0,0,1947
10,2021-10-14 00:00:00.000,7887,103,0,0,2196
10,2021-11-16 00:00:00.000,4364,103,0,0,1952
10,2021-12-16 00:00:00.000,3521,103,0,0,2109
10,2021-12-19 00:00:00.000,3794,103,0,0,1972
10,2021-12-25 00:00:00.000,3981,103,0,0,2036
10,2022-01-06 00:00:00.000,9446,103,0,0,2554
10,2022-01-24 00:00:00.000,2800,103,0,0,1938
10,2022-02-06 00:00:00.000,8037,103,0,0,1962
10,2022-02-11 00:00:00.000,6191,103,0,0,1958
10,2022-02-15 00:00:00.000,7669,103,0,0,1962
10,2022-02-17 00:00:00.000,4424,103,0,0,1638
10,2022-03-15 00:00:00.000,3687,103,0,0,1841
10,2022-03-22 00:00:00.000,6683,103,0,0,1619
10,2022-04-03 00:00:00.000,8170,103,0,0,2393
10,2022-04-12 00:00:00.000,6242,103,0,0,1866
10,2022-04-24 00:00:00.000,6100,103,0,0,2254
10,2022-05-07 00:00:00.000,10747,103,0,0,2031
10,2022-05-21 00:00:00.000,2271,103,0,0,2237
10,2022-06-09 00:00:00.000,8544,103,0,0,2058
10,2022-06-14 00:00:00.000,11090,103,0,0,2255
10,2020-01-01 00:00:00.000,7298,107,0,0,1774
10,2020-01-03 00:00:00.000,407,99,0,0,1641
10,2020-01-04 00:00:00.000,2867,102,0,0,2100
10,2020-01-07 00:00:00.000,9478,109,0,0,1911
10,2020-01-08 00:00:00.000,10915,98,0,0,1747
10,2020-01-09 00:00:00.000,6105,101,0,0,1923
10,2020-01-10 00:00:00.000,1681,102,0,0,1892
10,2020-01-11 00:00:00.000,4966,99,0,0,2376
10,2020-01-12 00:00:00.000,5335,102,0,0,1587
10,2020-01-14 00:00:00.000,4755,102,0,0,2232
10,2020-01-17 00:00:00.000,5623,106,0,0,1323
10,2020-01-18 00:00:00.000,7289,99,0,0,2116
10,2020-01-20 00:00:00.000,9238,108,0,0,2142
10,2020-01-21 00:00:00.000,5631,105,0,0,2119
10,2020-01-23 00:00:00.000,6341,106,0,0,2106
10,2020-01-24 00:00:00.000,5925,100,0,0,2110
10,2020-01-25 00:00:00.000,4775,100,0,0,1720
10,2020-01-26 00:00:00.000,12302,109,0,0,2317
10,2020-01-27 00:00:00.000,1196,110,0,0,1900
10,2020-01-29 00:00:00.000,2842,100,0,0,2086
10,2020-01-30 00:00:00.000,2188,99,0,0,1948
10,2020-01-31 00:00:00.000,2790,101,0,0,2090
10,2020-02-01 00:00:00.000,10966,101,0,0,1970
10,2020-02-02 00:00:00.000,5383,99,0,0,2279
10,2020-02-03 00:00:00.000,3880,98,0,0,2084
10,2020-02-05 00:00:00.000,8490,98,0,0,2133
10,2020-02-06 00:00:00.000,7429,94,0,0,1879
10,2020-02-08 00:00:00.000,2102,111,0,0,1718
10,2020-02-10 00:00:00.000,5678,109,0,0,2277
10,2020-02-12 00:00:00.000,1543,109,0,0,2250
10,2020-02-13 00:00:00.000,3560,102,0,0,2024
10,2020-02-15 00:00:00.000,6637,109,0,0,1881
10,2020-02-17 00:00:00.000,12621,97,0,0,2102
10,2020-02-19 00:00:00.000,7367,96,0,0,1684
10,2020-02-21 00:00:00.000,12075,102,0,0,1916
10,2020-02-22 00:00:00.000,3736,97,0,0,2176
10,2020-02-23 00:00:00.000,5510,100,0,0,1666
10,2020-02-24 00:00:00.000,6736,91,0,0,2099
10,2020-02-25 00:00:00.000,11957,106,0,0,1540
10,2020-02-26 00:00:00.000,2231,95,0,0,2167
10,2020-02-29 00:00:00.000,6605,101,0,0,2435
10,2020-03-01 00:00:00.000,3445,106,0,0,2015
10,2020-03-02 00:00:00.000,7807,105,0,0,1935
10,2020-03-06 00:00:00.000,3887,102,0,0,2193
10,2020-03-07 00:00:00.000,5552,96,0,0,1721
10,2020-03-08 00:00:00.000,10224,108,0,0,1711
10,2020-03-09 00:00:00.000,11050,97,0,0,2012
10,2020-03-10 00:00:00.000,1652,95,0,0,1760
10,2020-03-11 00:00:00.000,3160,113,0,0,1683
10,2020-03-13 00:00:00.000,2959,108,0,0,2171
10,2020-03-14 00:00:00.000,6937,99,0,0,1840
10,2020-03-15 00:00:00.000,963,100,0,0,1658
10,2020-03-16 00:00:00.000,5888,107,0,0,1882
10,2020-03-17 00:00:00.000,10040,102,0,0,2127
10,2020-03-18 00:00:00.000,5286,96,0,0,1924
10,2020-03-21 00:00:00.000,1376,100,0,0,1914
10,2020-03-23 00:00:00.000,7057,111,0,0,1933
10,2020-03-25 00:00:00.000,7359,96,0,0,1833
10,2020-03-26 00:00:00.000,8253,112,0,0,1838
10,2020-03-29 00:00:00.000,4675,102,0,0,1886
10,2020-03-30 00:00:00.000,1824,109,0,0,1727
10,2020-04-02 00:00:00.000,8681,97,0,0,2666
10,2020-04-03 00:00:00.000,1502,102,0,0,2059
10,2020-04-04 00:00:00.000,3740,96,0,0,2065
10,2020-04-05 00:00:00.000,11379,102,0,0,1545
10,2020-04-06 00:00:00.000,8641,105,0,0,2121
10,2020-04-09 00:00:00.000,6829,105,0,0,1611
10,2020-04-10 00:00:00.000,899,108,0,0,2144
10,2020-04-12 00:00:00.000,5631,102,0,0,1968
10,2020-04-13 00:00:00.000,8169,100,0,0,1753
10,2020-04-14 00:00:00.000,10966,105,0,0,2081
10,2020-04-15 00:00:00.000,6699,101,0,0,1950
10,2020-04-16 00:00:00.000,11410,101,0,0,1962
10,2020-04-17 00:00:00.000,6912,95,0,0,2175
10,2020-04-19 00:00:00.000,1003,101,0,0,2130
10,2020-04-23 00:00:00.000,11599,107,0,0,1852
10,2020-04-24 00:00:00.000,1695,107,0,0,2098
10,2020-04-25 00:00:00.000,11851,97,0,0,2017
10,2020-04-26 00:00:00.000,6876,108,0,0,2050
10,2020-04-27 00:00:00.000,2496,107,0,0,2075
10,2020-04-28 00:00:00.000,6629,108,0,0,2211
10,2020-04-29 00:00:00.000,5135,107,0,0,1942
10,2020-04-30 00:00:00.000,6032,102,0,0,1951
10,2020-05-02 00:00:00.000,1177,97,0,0,2034
10,2020-05-03 00:00:00.000,8819,111,0,0,1940
10,2020-05-04 00:00:00.000,5174,100,0,0,2060
10,2020-05-07 00:00:00.000,5969,105,0,0,1934
10,2020-05-10 00:00:00.000,11392,106,0,0,1818
10,2020-05-11 00:00:00.000,6558,94,0,0,1780
10,2020-05-12 00:00:00.000,8870,90,0,0,1944
10,2020-05-14 00:00:00.000,3091,94,0,0,2162
10,2020-05-15 00:00:00.000,4686,115,0,0,1910
10,2020-05-16 00:00:00.000,7982,88,0,0,1922
10,2020-05-17 00:00:00.000,8804,113,0,0,1882
10,2020-05-19 00:00:00.000,5335,100,0,0,1989
10,2020-05-20 00:00:00.000,5366,101,0,0,1786
10,2020-05-22 00:00:00.000,4581,98,0,0,1959
10,2020-05-23 00:00:00.000,6832,99,0,0,2299
10,2020-05-24 00:00:00.000,4458,98,0,0,2227
10,2020-05-28 00:00:00.000,3999,106,0,0,1946
10,2020-05-29 00:00:00.000,10196,100,0,0,1787
10,2020-06-01 00:00:00.000,4961,98,0,0,1925
10,2020-06-02 00:00:00.000,2170,109,0,0,2496
10,2020-06-04 00:00:00.000,4380,100,0,0,2528
10,2020-06-05 00:00:00.000,11809,106,0,0,2120
10,2020-06-07 00:00:00.000,8233,94,0,0,2068
10,2020-06-10 00:00:00.000,5765,94,0,0,1768
10,2020-06-11 00:00:00.000,2589,100,0,0,1878
10,2020-06-13 00:00:00.000,17938,102,0,0,1983
10,2020-06-14 00:00:00.000,8795,98,0,0,2050
10,2020-06-15 00:00:00.000,4786,105,0,0,1800
10,2020-06-16 00:00:00.000,8207,100,0,0,2394
10,2020-06-19 00:00:00.000,4721,99,0,0,1890
10,2020-06-20 00:00:00.000,7916,99,0,0,1900
10,2020-06-21 00:00:00.000,7809,102,0,0,2017
10,2020-06-22 00:00:00.000,3177,108,0,0,2526
10,2020-06-24 00:00:00.000,6805,102,0,0,2066
10,2020-06-25 00:00:00.000,5403,108,0,0,1734
10,2020-06-27 00:00:00.000,5470,97,0,0,2277
10,2020-06-28 00:00:00.000,5130,98,0,0,1822
10,2020-07-01 00:00:00.000,7373,102,0,0,1927
10,2020-07-02 00:00:00.000,5639,111,0,0,2526
10,2020-07-03 00:00:00.000,7083,108,0,0,2251
10,2020-07-04 00:00:00.000,5446,106,0,0,1945
10,2020-07-06 00:00:00.000,844,101,0,0,1989
10,2020-07-07 00:00:00.000,5115,106,0,0,2014
10,2020-07-10 00:00:00.000,7746,113,0,0,1724
10,2020-07-11 00:00:00.000,8542,102,0,0,2460
10,2020-07-12 00:00:00.000,2515,112,0,0,1820
10,2020-07-13 00:00:00.000,8749,100,0,0,1744
10,2020-07-14 00:00:00.000,11150,98,0,0,2213
10,2020-07-15 00:00:00.000,3710,108,0,0,1956
10,2020-07-16 00:00:00.000,7955,106,0,0,1868
10,2020-07-17 00:00:00.000,9016,99,0,0,1804
10,2020-07-18 00:00:00.000,8094,96,0,0,1947
10,2020-07-19 00:00:00.000,7006,101,0,0,2034
10,2020-07-20 00:00:00.000,5588,98,0,0,1733
10,2020-07-21 00:00:00.000,7636,118,0,0,1963
10,2020-07-24 00:00:00.000,4241,102,0,0,1756
10,2020-07-27 00:00:00.000,7658,96,0,0,1718
10,2020-07-28 00:00:00.000,6881,94,0,0,1848
10,2020-07-29 00:00:00.000,3224,107,0,0,1880
10,2020-07-30 00:00:00.000,5128,101,0,0,1996
10,2020-08-01 00:00:00.000,6605,105,0,0,1576
10,2020-08-02 00:00:00.000,1282,95,0,0,2035
10,2020-08-04 00:00:00.000,3660,99,0,0,1901
10,2020-08-05 00:00:00.000,6331,109,0,0,1890
10,2020-08-06 00:00:00.000,11909,97,0,0,1953
10,2020-08-07 00:00:00.000,9094,98,0,0,1637
10,2020-08-08 00:00:00.000,7005,101,0,0,1949
10,2020-08-10 00:00:00.000,8925,107,0,0,2146
10,2020-08-11 00:00:00.000,263,99,0,0,1526
10,2020-08-13 00:00:00.000,827,111,0,0,1971
10,2020-08-14 00:00:00.000,4966,100,0,0,1729
10,2020-08-17 00:00:00.000,6383,110,0,0,1984
10,2020-08-18 00:00:00.000,2073,102,0,0,2191
10,2020-08-19 00:00:00.000,4540,107,0,0,2255
10,2020-08-20 00:00:00.000,4652,105,0,0,1807
10,2020-08-22 00:00:00.000,9486,97,0,0,2192
10,2020-08-25 00:00:00.000,10415,95,0,0,1556
10,2020-08-27 00:00:00.000,2768,109,0,0,2196
10,2020-08-28 00:00:00.000,9100,109,0,0,1700
10,2020-08-29 00:00:00.000,11254,109,0,0,1676
10,2020-08-30 00:00:00.000,8243,95,0,0,1999
10,2020-09-02 00:00:00.000,4449,101,0,0,2151
10,2020-09-05 00:00:00.000,5049,105,0,0,2053
10,2020-09-07 00:00:00.000,7865,98,0,0,1838
10,2020-09-08 00:00:00.000,9373,100,0,0,2403
10,2020-09-10 00:00:00.000,9551,96,0,0,1635
10,2020-09-11 00:00:00.000,5180,102,0,0,1618
10,2020-09-15 00:00:00.000,8793,112,0,0,2029
10,2020-09-17 00:00:00.000,12914,102,0,0,2020
10,2020-09-18 00:00:00.000,6585,98,0,0,1956
10,2020-09-20 00:00:00.000,7820,96,0,0,2291
10,2020-09-21 00:00:00.000,7431,109,0,0,1823
10,2020-09-23 00:00:00.000,7082,100,0,0,1727
10,2020-09-24 00:00:00.000,6263,112,0,0,1838
10,2020-09-25 00:00:00.000,4306,98,0,0,1992
10,2020-09-26 00:00:00.000,10834,97,0,0,2023
10,2020-09-27 00:00:00.000,5634,102,0,0,2139
10,2020-09-28 00:00:00.000,10308,101,0,0,2075
10,2020-09-29 00:00:00.000,6813,96,0,0,1544
10,2020-09-30 00:00:00.000,7803,97,0,0,1768
10,2020-10-01 00:00:00.000,4200,114,0,0,1776
10,2020-10-06 00:00:00.000,10587,102,0,0,1706
10,2020-10-07 00:00:00.000,8219,109,0,0,2283
10,2020-10-08 00:00:00.000,6102,96,0,0,1701
10,2020-10-10 00:00:00.000,8646,96,0,0,2183
10,2020-10-11 00:00:00.000,7622,110,0,0,1979
10,2020-10-12 00:00:00.000,6369,98,0,0,1671
10,2020-10-15 00:00:00.000,4653,94,0,0,2283
10,2020-10-16 00:00:00.000,10085,105,0,0,2218
10,2020-10-17 00:00:00.000,8720,98,0,0,1881
10,2020-10-18 00:00:00.000,1810,111,0,0,1894
10,2020-10-19 00:00:00.000,1734,95,0,0,1861
10,2020-10-20 00:00:00.000,5374,101,0,0,1424
10,2020-10-23 00:00:00.000,7526,102,0,0,1702
10,2020-10-24 00:00:00.000,4717,106,0,0,1978
10,2020-10-27 00:00:00.000,3882,107,0,0,1718
10,2020-10-29 00:00:00.000,5079,107,0,0,2153
10,2020-10-30 00:00:00.000,3216,108,0,0,1728
10,2020-10-31 00:00:00.000,2649,100,0,0,1718
10,2020-11-01 00:00:00.000,14719,93,0,0,1792
10,2020-11-02 00:00:00.000,9228,99,0,0,1362
10,2020-11-03 00:00:00.000,2887,101,0,0,2142
10,2020-11-04 00:00:00.000,5326,93,0,0,1592
10,2020-11-05 00:00:00.000,2676,98,0,0,1928
10,2020-11-06 00:00:00.000,11677,98,0,0,2115
10,2020-11-07 00:00:00.000,1984,113,0,0,2247
10,2020-11-08 00:00:00.000,10400,105,0,0,1703
10,2020-11-09 00:00:00.000,5205,102,0,0,2035
10,2020-11-10 00:00:00.000,11833,95,0,0,2012
10,2020-11-11 00:00:00.000,2432,107,0,0,2039
10,2020-11-13 00:00:00.000,6362,107,0,0,1800
10,2020-11-15 00:00:00.000,4711,99,0,0,1864
10,2020-11-17 00:00:00.000,5198,94,0,0,2017
10,2020-11-18 00:00:00.000,31,106,0,0,1699
10,2020-11-21 00:00:00.000,3807,101,0,0,1877
10,2020-11-22 00:00:00.000,3565,98,0,0,1944
10,2020-11-23 00:00:00.000,6795,105,0,0,2116
10,2020-11-25 00:00:00.000,4587,100,0,0,2264
10,2020-11-27 00:00:00.000,6872,97,0,0,2109
10,2020-11-29 00:00:00.000,6040,107,0,0,2119
10,2020-11-30 00:00:00.000,4546,110,0,0,2494
10,2020-12-01 00:00:00.000,5972,102,0,0,1634
10,2020-12-02 00:00:00.000,5296,106,0,0,1938
10,2020-12-03 00:00:00.000,833,106,0,0,2134
10,2020-12-04 00:00:00.000,9923,106,0,0,2716
10,2020-12-06 00:00:00.000,10870,99,0,0,2117
10,2020-12-07 00:00:00.000,2650,99,0,0,1472
10,2020-12-08 00:00:00.000,3497,111,0,0,1556
10,2020-12-09 00:00:00.000,6224,106,0,0,1634
10,2020-12-11 00:00:00.000,8836,107,0,0,1838
10,2020-12-12 00:00:00.000,6679,108,0,0,1942
10,2020-12-13 00:00:00.000,5268,97,0,0,2057
10,2020-12-14 00:00:00.000,3511,99,0,0,2114
10,2020-12-15 00:00:00.000,6756,96,0,0,1967
10,2020-12-16 00:00:00.000,10229,109,0,0,2232
10,2020-12-17 00:00:00.000,825,95,0,0,1770
10,2020-12-19 00:00:00.000,8068,108,0,0,1895
10,2020-12-21 00:00:00.000,7990,99,0,0,2035
10,2020-12-22 00:00:00.000,6381,100,0,0,2277
10,2020-12-23 00:00:00.000,2240,94,0,0,2069
10,2020-12-24 00:00:00.000,10324,97,0,0,1993
10,2020-12-25 00:00:00.000,876,100,0,0,2391
10,2020-12-26 00:00:00.000,7704,101,0,0,2408
10,2020-12-27 00:00:00.000,6530,97,0,0,2058
10,2020-12-28 00:00:00.000,7295,108,0,0,1624
10,2020-12-30 00:00:00.000,4080,101,0,0,1941
10,2020-12-31 00:00:00.000,4916,102,0,0,2211
10,2021-01-01 00:00:00.000,584,112,0,0,1344
10,2021-01-02 00:00:00.000,9918,111,0,0,2255
10,2021-01-03 00:00:00.000,5761,105,0,0,2205
10,2021-01-04 00:00:00.000,8102,100,0,0,1678
10,2021-01-09 00:00:00.000,2559,96,0,0,2026
10,2021-01-10 00:00:00.000,12568,102,0,0,1967
10,2021-01-11 00:00:00.000,8358,111,0,0,1640
10,2021-01-12 00:00:00.000,2121,102,0,0,1774
10,2021-01-13 00:00:00.000,4271,102,0,0,1688
10,2021-01-15 00:00:00.000,8889,108,0,0,1409
10,2021-01-16 00:00:00.000,2315,93,0,0,1958
10,2021-01-17 00:00:00.000,9903,108,0,0,2099
10,2021-01-18 00:00:00.000,10924,100,0,0,2369
10,2021-01-20 00:00:00.000,6256,106,0,0,1877
10,2021-01-22 00:00:00.000,8255,108,0,0,1763
10,2021-01-27 00:00:00.000,6838,98,0,0,1874
10,2021-01-29 00:00:00.000,5560,102,0,0,1983
10,2021-01-30 00:00:00.000,4773,106,0,0,1831
10,2021-01-31 00:00:00.000,5167,101,0,0,1750
10,2021-02-02 00:00:00.000,3546,98,0,0,1742
10,2021-02-03 00:00:00.000,5697,96,0,0,2254
10,2021-02-04 00:00:00.000,6800,107,0,0,2192
10,2021-02-05 00:00:00.000,3596,105,0,0,1851
10,2021-02-06 00:00:00.000,144,102,0,0,1812
10,2021-02-07 00:00:00.000,6555,100,0,0,2305
10,2021-02-08 00:00:00.000,3224,101,0,0,2125
10,2021-02-09 00:00:00.000,7298,96,0,0,2197
10,2021-02-10 00:00:00.000,6166,97,0,0,2095
10,2021-02-11 00:00:00.000,1565,97,0,0,2285
10,2021-02-12 00:00:00.000,9265,93,0,0,2083
10,2021-02-13 00:00:00.000,2167,97,0,0,2063
10,2021-02-14 00:00:00.000,1569,101,0,0,1981
10,2021-02-18 00:00:00.000,3901,94,0,0,1635
10,2021-02-19 00:00:00.000,1828,99,0,0,1558
10,2021-02-21 00:00:00.000,6589,102,0,0,1906
10,2021-02-22 00:00:00.000,8742,99,0,0,1904
10,2021-02-23 00:00:00.000,9038,101,0,0,1793
10,2021-02-24 00:00:00.000,7271,101,0,0,2019
10,2021-02-27 00:00:00.000,5813,99,0,0,1811
10,2021-02-28 00:00:00.000,2005,105,0,0,1909
10,2021-03-02 00:00:00.000,3386,108,0,0,2046
10,2021-03-03 00:00:00.000,11115,106,0,0,1845
10,2021-03-04 00:00:00.000,3158,94,0,0,2077
10,2021-03-05 00:00:00.000,2813,106,0,0,2293
10,2021-03-06 00:00:00.000,8208,95,0,0,1860
10,2021-03-07 00:00:00.000,4849,109,0,0,2095
10,2021-03-08 00:00:00.000,8277,110,0,0,2241
10,2021-03-09 00:00:00.000,3188,109,0,0,1871
10,2021-03-10 00:00:00.000,8576,109,0,0,2243
10,2021-03-12 00:00:00.000,11819,95,0,0,2237
10,2021-03-13 00:00:00.000,9321,105,0,0,2052
10,2021-03-14 00:00:00.000,5809,97,0,0,1967
10,2021-03-15 00:00:00.000,7333,98,0,0,1973
10,2021-03-16 00:00:00.000,8809,106,0,0,2015
10,2021-03-17 00:00:00.000,3713,98,0,0,1931
10,2021-03-21 00:00:00.000,5543,109,0,0,2033
10,2021-03-22 00:00:00.000,8083,105,0,0,1830
10,2021-03-23 00:00:00.000,4328,113,0,0,1479
10,2021-03-24 00:00:00.000,6679,107,0,0,2193
10,2021-03-25 00:00:00.000,670,118,0,0,2102
10,2021-03-26 00:00:00.000,5407,93,0,0,1625
10,2021-03-27 00:00:00.000,1975,97,0,0,2148
10,2021-03-28 00:00:00.000,6073,106,0,0,1790
10,2021-03-31 00:00:00.000,4783,106,0,0,1979
10,2021-04-01 00:00:00.000,4853,105,0,0,1365
10,2021-04-02 00:00:00.000,12838,108,0,0,2275
10,2021-04-04 00:00:00.000,7738,94,0,0,2306
10,2021-04-06 00:00:00.000,6576,96,0,0,1825
10,2021-04-09 00:00:00.000,5479,108,0,0,2355
10,2021-04-10 00:00:00.000,3714,114,0,0,1616
10,2021-04-11 00:00:00.000,6121,95,0,0,1464
10,2021-04-12 00:00:00.000,2426,105,0,0,2081
10,2021-04-14 00:00:00.000,12587,106,0,0,2453
10,2021-04-16 00:00:00.000,11073,98,0,0,1862
10,2021-04-17 00:00:00.000,3822,99,0,0,1811
10,2021-04-18 00:00:00.000,968,96,0,0,2098
10,2021-04-19 00:00:00.000,8389,97,0,0,1781
10,2021-04-20 00:00:00.000,8503,106,0,0,1962
10,2021-04-21 00:00:00.000,4147,105,0,0,1686
10,2021-04-22 00:00:00.000,1483,98,0,0,1723
10,2021-04-23 00:00:00.000,2370,93,0,0,2009
10,2021-04-24 00:00:00.000,3345,101,0,0,1907
10,2021-04-25 00:00:00.000,291,94,0,0,1691
10,2021-04-30 00:00:00.000,4910,98,0,0,2152
10,2021-05-01 00:00:00.000,424,96,0,0,1839
10,2021-05-02 00:00:00.000,1101,99,0,0,2029
10,2021-05-04 00:00:00.000,8956,99,0,0,1623
10,2021-05-05 00:00:00.000,5222,99,0,0,1783
10,2021-05-06 00:00:00.000,5369,96,0,0,2054
10,2021-05-07 00:00:00.000,6705,96,0,0,1453
10,2021-05-08 00:00:00.000,3567,107,0,0,1932
10,2021-05-09 00:00:00.000,11012,106,0,0,2333
10,2021-05-10 00:00:00.000,3583,101,0,0,2228
10,2021-05-12 00:00:00.000,2383,102,0,0,2161
10,2021-05-14 00:00:00.000,1051,109,0,0,1862
10,2021-05-18 00:00:00.000,3955,100,0,0,1771
10,2021-05-19 00:00:00.000,4554,102,0,0,1749
10,2021-05-22 00:00:00.000,2001,106,0,0,1910
10,2021-05-24 00:00:00.000,6352,108,0,0,2204
10,2021-05-25 00:00:00.000,6368,97,0,0,2064
10,2021-05-26 00:00:00.000,4163,96,0,0,1981
10,2021-05-29 00:00:00.000,7658,101,0,0,2260
10,2021-05-30 00:00:00.000,5049,101,0,0,2136
10,2021-05-31 00:00:00.000,5968,96,0,0,1715
10,2021-06-01 00:00:00.000,4757,108,0,0,1934
10,2021-06-02 00:00:00.000,6965,108,0,0,1997
10,2021-06-03 00:00:00.000,3406,99,0,0,1899
10,2021-06-07 00:00:00.000,7416,98,0,0,1906
10,2021-06-08 00:00:00.000,7837,102,0,0,1908
10,2021-06-09 00:00:00.000,5994,94,0,0,1744
10,2021-06-10 00:00:00.000,8793,102,0,0,1189
10,2021-06-12 00:00:00.000,1913,101,0,0,2247
10,2021-06-13 00:00:00.000,6124,96,0,0,2399
10,2021-06-14 00:00:00.000,6846,99,0,0,2044
10,2021-06-17 00:00:00.000,7062,114,0,0,1846
10,2021-06-19 00:00:00.000,8379,101,0,0,2087
10,2021-06-20 00:00:00.000,7841,108,0,0,2350
10,2021-06-21 00:00:00.000,5186,98,0,0,1529
10,2021-06-22 00:00:00.000,5757,100,0,0,2053
10,2021-06-23 00:00:00.000,1583,101,0,0,2241
10,2021-06-24 00:00:00.000,1984,97,0,0,2023
10,2021-06-25 00:00:00.000,9402,98,0,0,1882
10,2021-06-26 00:00:00.000,4852,109,0,0,1938
10,2021-06-28 00:00:00.000,7280,107,0,0,1487
10,2021-06-29 00:00:00.000,7548,107,0,0,2194
10,2021-06-30 00:00:00.000,4254,102,0,0,1866
10,2021-07-01 00:00:00.000,3111,107,0,0,2053
10,2021-07-04 00:00:00.000,6459,106,0,0,2146
10,2021-07-05 00:00:00.000,7504,100,0,0,2436
10,2021-07-08 00:00:00.000,4687,96,0,0,1434
10,2021-07-09 00:00:00.000,3167,102,0,0,1785
10,2021-07-10 00:00:00.000,6472,111,0,0,2561
10,2021-07-11 00:00:00.000,6694,105,0,0,1937
10,2021-07-12 00:00:00.000,8317,101,0,0,1772
10,2021-07-14 00:00:00.000,6824,95,0,0,1890
10,2021-07-15 00:00:00.000,4341,100,0,0,2005
10,2021-07-16 00:00:00.000,478,111,0,0,1532
10,2021-07-18 00:00:00.000,7305,111,0,0,1889
10,2021-07-19 00:00:00.000,6585,98,0,0,1462
10,2021-07-21 00:00:00.000,132,93,0,0,1940
10,2021-07-22 00:00:00.000,5659,107,0,0,1658
10,2021-07-23 00:00:00.000,1123,98,0,0,1965
10,2021-07-24 00:00:00.000,5912,105,0,0,2178
10,2021-07-26 00:00:00.000,6151,101,0,0,1836
10,2021-07-27 00:00:00.000,6571,96,0,0,1775
10,2021-07-28 00:00:00.000,9450,112,0,0,1618
10,2021-07-29 00:00:00.000,6212,101,0,0,1382
10,2021-07-30 00:00:00.000,5650,105,0,0,1553
10,2021-08-01 00:00:00.000,5057,96,0,0,1879
10,2021-08-02 00:00:00.000,1614,107,0,0,2357
10,2021-08-04 00:00:00.000,9665,108,0,0,2218
10,2021-08-05 00:00:00.000,6599,95,0,0,2078
10,2021-08-06 00:00:00.000,4561,97,0,0,1374
10,2021-08-07 00:00:00.000,5719,102,0,0,2075
10,2021-08-09 00:00:00.000,3926,107,0,0,2102
10,2021-08-11 00:00:00.000,10179,111,0,0,2093
10,2021-08-12 00:00:00.000,6166,106,0,0,1882
10,2021-08-14 00:00:00.000,8932,108,0,0,1746
